id_compra,sello,codigo_pasta,cantidad_kg,precio_unitario
20903,FR-010,P006,0.489,3627.92
20904,FR-010,P007,1.125,5363.96
20905,FR-010,P019,3.817,1858.94
20905,FR-010,P013,4.503,1513.13
20905,FR-010,P016,1.361,2252.88
20906,FR-010,P012,4.279,7480.36
20906,FR-010,P016,3.913,2252.88
20907,FR-010,P001,2.591,6308.4
20908,FR-010,P016,1.593,2252.88
20908,FR-010,P009,0.45,6510.04
20908,FR-010,P015,4.989,2558.14
20909,FR-010,P002,1.787,3915.67
20910,FR-010,P012,2.728,7480.36
20910,FR-010,P011,2.663,1865.12
20910,FR-010,P005,1.993,3835.73
20911,FR-010,P001,1.963,6308.4
20911,FR-010,P012,3.763,7480.36
20912,FR-010,P017,4.293,7194.76
20912,FR-010,P003,0.73,3011.66
20912,FR-010,P005,1.354,3835.73
20913,FR-010,P015,0.757,2558.14
20913,FR-010,P020,4.19,5202.82
20913,FR-010,P010,2.363,4140.94
20914,FR-010,P003,2.022,3011.66
20914,FR-010,P009,0.396,6510.04
20915,FR-010,P005,2.043,3835.73
20915,FR-010,P006,3.803,3627.92
20915,FR-010,P003,3.297,3011.66
20915,FR-010,P020,1.488,5202.82
20916,FR-010,P009,0.81,6510.04
20916,FR-010,P014,2.281,5078.27
20916,FR-010,P003,4.212,3011.66
20917,FR-010,P021,0.269,3936.64
20917,FR-010,P019,3.124,1858.94
20917,FR-010,P010,4.554,4140.94
20918,FR-010,P013,2.812,1513.13
20918,FR-010,P002,3.571,3915.67
20918,FR-010,P016,2.218,2252.88
20918,FR-010,P007,3.965,5363.96
20919,FR-010,P003,2.242,3011.66
20920,FR-010,P013,3.891,1513.13
20920,FR-010,P011,4.526,1865.12
20920,FR-010,P016,2.188,2252.88
20921,FR-010,P003,3.549,3011.66
20921,FR-010,P014,1.273,5078.27
20922,FR-010,P006,4.019,3627.92
20922,FR-010,P003,4.745,3011.66
20922,FR-010,P012,1.965,7480.36
20923,FR-010,P015,0.718,2558.14
20923,FR-010,P020,1.964,5202.82
20923,FR-010,P018,4.285,6983.7
20923,FR-010,P003,1.003,3011.66
20924,FR-010,P010,3.827,4140.94
20924,FR-010,P008,1.431,8083.52
20924,FR-010,P005,1.433,3835.73
20925,FR-010,P018,3.952,6983.7
20925,FR-010,P015,0.754,2558.14
20926,FR-010,P020,1.135,5202.82
20926,FR-010,P016,3.069,2252.88
20927,FR-010,P004,4.231,3102.95
20927,FR-010,P012,1.236,7480.36
20928,FR-010,P008,3.18,8083.52
20928,FR-010,P020,0.767,5202.82
20928,FR-010,P014,4.605,5078.27
20929,FR-010,P020,0.515,5202.82
20929,FR-010,P008,1.322,8083.52
20930,FR-010,P017,1.447,7194.76
20931,FR-010,P007,3.918,5363.96
20931,FR-010,P018,1.067,6983.7
20931,FR-010,P001,4.049,6308.4
20931,FR-010,P020,3.514,5202.82
20932,FR-010,P008,3.919,8083.52
20932,FR-010,P005,4.633,3835.73
20933,FR-010,P010,0.691,4140.94
20934,FR-010,P019,3.37,1858.94
20934,FR-010,P017,4.64,7194.76
20934,FR-010,P015,4.036,2558.14
20934,FR-010,P020,2.761,5202.82
20935,FR-010,P012,2.396,7480.36
20935,FR-010,P011,2.813,1865.12
20935,FR-010,P013,2.958,1513.13
20936,FR-010,P007,4.01,5363.96
20936,FR-010,P001,3.915,6308.4
20936,FR-010,P018,1.107,6983.7
20936,FR-010,P016,2.405,2252.88
20937,FR-010,P013,4.338,1513.13
20938,FR-010,P013,3.765,1513.13
20938,FR-010,P005,3.448,3835.73
20938,FR-010,P018,0.659,6983.7
20938,FR-010,P014,0.756,5078.27
20939,FR-010,P020,0.767,5202.82
20939,FR-010,P005,2.939,3835.73
20940,FR-010,P019,0.63,1858.94
20940,FR-010,P009,3.915,6510.04
20940,FR-010,P012,4.545,7480.36
20940,FR-010,P021,2.848,3936.64
20941,FR-010,P011,0.471,1865.12
20941,FR-010,P015,2.313,2558.14
20941,FR-010,P014,3.467,5078.27
20941,FR-010,P018,3.995,6983.7
20942,FR-010,P015,2.373,2558.14
20942,FR-010,P011,3.162,1865.12
20942,FR-010,P006,4.823,3627.92
20943,FR-010,P020,4.62,5202.82
20943,FR-010,P004,2.976,3102.95
20944,FR-010,P014,4.884,5078.27
20945,FR-010,P015,0.364,2558.14
20946,FR-010,P017,2.314,7194.76
20946,FR-010,P011,0.781,1865.12
20947,FR-010,P020,1.023,5202.82
20947,FR-010,P015,4.711,2558.14
20947,FR-010,P014,2.976,5078.27
20947,FR-010,P010,1.984,4140.94
20948,FR-010,P006,1.213,3627.92
20949,FR-010,P008,3.938,8083.52
20949,FR-010,P003,3.333,3011.66
20949,FR-010,P014,1.589,5078.27
20949,FR-010,P011,1.141,1865.12
20950,FR-010,P012,2.459,7480.36
20950,FR-010,P009,1.866,6510.04
20951,FR-010,P015,2.712,2558.14
20951,FR-010,P012,2.793,7480.36
20951,FR-010,P001,2.737,6308.4
20952,FR-010,P010,3.235,4140.94
20952,FR-010,P020,4.36,5202.82
20953,FR-010,P009,0.448,6510.04
20953,FR-010,P006,2.97,3627.92
20953,FR-010,P004,0.997,3102.95
20953,FR-010,P008,2.781,8083.52
20954,FR-010,P004,3.055,3102.95
20954,FR-010,P008,4.6,8083.52
20954,FR-010,P015,2.759,2558.14
20955,FR-010,P016,1.754,2252.88
20955,FR-010,P001,4.155,6308.4
20955,FR-010,P011,2.937,1865.12
20955,FR-010,P014,4.726,5078.27
20956,FR-010,P020,1.821,5202.82
20957,FR-010,P015,3.908,2558.14
20957,FR-010,P002,2.994,3915.67
20957,FR-010,P009,3.873,6510.04
20958,FR-010,P005,3.063,3835.73
20958,FR-010,P020,4.465,5202.82
20959,FR-010,P013,4.044,1513.13
20959,FR-010,P020,1.387,5202.82
20960,FR-010,P005,3.67,3835.73
20960,FR-010,P018,1.203,6983.7
20961,FR-010,P012,0.569,7480.36
20962,FR-010,P012,1.43,7480.36
20963,FR-010,P012,2.117,7480.36
20963,FR-010,P010,1.578,4140.94
20963,FR-010,P009,0.583,6510.04
20963,FR-010,P003,1.761,3011.66
20964,FR-010,P005,3.532,3835.73
20965,FR-010,P013,3.907,1513.13
20965,FR-010,P012,2.523,7480.36
20965,FR-010,P009,0.947,6510.04
20966,FR-010,P011,3.714,1865.12
20967,FR-010,P020,2.207,5202.82
20967,FR-010,P002,3.657,3915.67
20968,FR-010,P009,3.924,6510.04
20968,FR-010,P019,0.859,1858.94
20968,FR-010,P005,2.191,3835.73
20968,FR-010,P018,4.317,6983.7
20969,FR-010,P007,2.432,5363.96
20970,FR-010,P008,2.843,8083.52
20970,FR-010,P013,1.176,1513.13
20970,FR-010,P001,2.641,6308.4
20970,FR-010,P010,3.851,4140.94
20971,FR-010,P004,0.516,3102.95
20971,FR-010,P009,3.594,6510.04
20972,FR-010,P002,4.391,3915.67
20972,FR-010,P004,0.412,3102.95
20972,FR-010,P014,4.484,5078.27
20973,FR-010,P004,4.51,3102.95
20973,FR-010,P020,1.211,5202.82
20974,FR-010,P006,4.306,3627.92
20974,FR-010,P004,3.981,3102.95
20975,FR-010,P015,1.897,2558.14
20976,FR-010,P006,3.796,3627.92
20976,FR-010,P008,4.419,8083.52
20976,FR-010,P010,2.579,4140.94
20976,FR-010,P004,2.365,3102.95
20977,FR-010,P003,2.451,3011.66
20977,FR-010,P014,4.399,5078.27
20977,FR-010,P005,2.392,3835.73
20978,FR-010,P010,4.303,4140.94
20978,FR-010,P012,4.388,7480.36
20978,FR-010,P021,4.903,3936.64
20979,FR-010,P005,3.428,3835.73
20979,FR-010,P017,1.723,7194.76
20979,FR-010,P001,0.744,6308.4
20979,FR-010,P009,3.756,6510.04
20980,FR-010,P015,4.839,2558.14
20980,FR-010,P004,4.222,3102.95
20981,FR-010,P010,3.897,4140.94
20981,FR-010,P015,1.191,2558.14
20981,FR-010,P011,1.321,1865.12
20981,FR-010,P017,4.321,7194.76
20982,FR-010,P012,4.86,7480.36
20982,FR-010,P010,4.137,4140.94
20982,FR-010,P020,4.579,5202.82
20982,FR-010,P004,0.395,3102.95
20983,FR-010,P013,1.462,1513.13
20984,FR-010,P020,4.808,5202.82
20985,FR-010,P002,3.848,3915.67
20986,FR-010,P005,0.895,3835.73
20987,FR-010,P013,2.338,1513.13
20987,FR-010,P009,4.915,6510.04
20987,FR-010,P007,1.321,5363.96
20987,FR-010,P019,0.602,1858.94
20988,FR-010,P018,2.585,6983.7
20989,FR-010,P012,0.654,7480.36
20989,FR-010,P015,4.801,2558.14
20989,FR-010,P007,2.48,5363.96
20990,FR-010,P014,4.536,5078.27
20990,FR-010,P006,1.319,3627.92
20990,FR-010,P010,3.82,4140.94
20991,FR-010,P010,2.444,4140.94
20992,FR-010,P010,0.874,4140.94
20993,FR-010,P010,3.537,4140.94
20993,FR-010,P012,4.507,7480.36
20994,FR-010,P002,1.924,3915.67
20994,FR-010,P015,1.015,2558.14
20995,FR-010,P020,3.14,5202.82
20995,FR-010,P004,1.804,3102.95
20995,FR-010,P017,2.171,7194.76
20995,FR-010,P006,3.019,3627.92
20996,FR-010,P011,4.23,1865.12
20996,FR-010,P017,1.604,7194.76
20996,FR-010,P005,3.325,3835.73
20996,FR-010,P013,1.67,1513.13
20997,FR-010,P015,4.588,2558.14
20997,FR-010,P008,3.719,8083.52
20998,FR-010,P011,0.737,1865.12
20998,FR-010,P021,3.501,3936.64
20998,FR-010,P005,3.71,3835.73
20999,FR-010,P017,4.953,7194.76
21000,FR-010,P019,1.194,1858.94
21000,FR-010,P008,1.13,8083.52
21000,FR-010,P016,4.611,2252.88
21001,FR-010,P012,0.582,7480.36
21001,FR-010,P008,4.221,8083.52
21001,FR-010,P007,0.302,5363.96
21002,FR-010,P015,3.45,2558.14
21003,FR-010,P003,4.521,3011.66
21003,FR-010,P019,1.044,1858.94
21003,FR-010,P018,4.878,6983.7
21004,FR-010,P014,3.781,5078.27
21004,FR-010,P003,3.705,3011.66
21005,FR-010,P021,2.708,3936.64
21005,FR-010,P014,2.843,5078.27
21006,FR-010,P018,1.544,6983.7
21006,FR-010,P002,2.969,3915.67
21006,FR-010,P011,3.53,1865.12
21007,FR-010,P012,0.497,7480.36
21007,FR-010,P007,4.012,5363.96
21007,FR-010,P003,2.09,3011.66
21007,FR-010,P010,2.318,4140.94
21008,FR-010,P007,1.09,5363.96
21008,FR-010,P002,2.106,3915.67
21008,FR-010,P013,0.603,1513.13
21008,FR-010,P017,3.452,7194.76
21009,FR-010,P021,1.632,3936.64
21010,FR-010,P014,1.651,5078.27
21010,FR-010,P005,3.353,3835.73
21011,FR-010,P021,3.965,3936.64
21012,FR-010,P019,1.028,1858.94
21012,FR-010,P005,1.921,3835.73
21012,FR-010,P017,3.023,7194.76
21012,FR-010,P009,4.708,6510.04
21013,FR-010,P012,4.569,7480.36
21013,FR-010,P002,1.318,3915.67
21014,FR-010,P009,4.772,6510.04
21014,FR-010,P018,4.312,6983.7
21015,FR-010,P005,4.591,3835.73
21015,FR-010,P003,2.273,3011.66
21015,FR-010,P011,4.214,1865.12
21016,FR-010,P006,4.611,3627.92
21016,FR-010,P005,3.671,3835.73
21017,FR-010,P017,2.236,7194.76
21017,FR-010,P010,0.763,4140.94
21017,FR-010,P014,4.782,5078.27
21018,FR-010,P016,3.255,2252.88
21018,FR-010,P002,4.09,3915.67
21018,FR-010,P021,1.956,3936.64
21019,FR-010,P012,3.549,7480.36
21019,FR-010,P006,0.479,3627.92
21019,FR-010,P010,1.578,4140.94
21019,FR-010,P016,1.976,2252.88
21020,FR-010,P016,4.042,2252.88
21020,FR-010,P021,2.547,3936.64
21020,FR-010,P010,4.993,4140.94
21021,FR-010,P019,3.364,1858.94
21021,FR-010,P011,3.794,1865.12
21021,FR-010,P020,4.951,5202.82
21022,FR-010,P012,2.585,7480.36
21022,FR-010,P013,0.821,1513.13
21023,FR-010,P015,1.227,2558.14
21023,FR-010,P017,3.743,7194.76
21023,FR-010,P021,3.119,3936.64
21023,FR-010,P002,4.319,3915.67
21024,FR-010,P002,3.278,3915.67
21025,FR-010,P002,0.554,3915.67
21025,FR-010,P012,2.812,7480.36
21026,FR-010,P015,2.27,2558.14
21026,FR-010,P007,2.633,5363.96
21026,FR-010,P009,3.46,6510.04
21026,FR-010,P001,1.32,6308.4
21027,FR-010,P003,3.478,3011.66
21027,FR-010,P001,1.78,6308.4
21028,FR-010,P015,0.621,2558.14
21028,FR-010,P003,2.951,3011.66
21028,FR-010,P008,0.395,8083.52
21028,FR-010,P019,1.217,1858.94
21029,FR-010,P016,2.346,2252.88
21029,FR-010,P018,1.216,6983.7
21029,FR-010,P006,0.294,3627.92
21029,FR-010,P005,0.772,3835.73
21030,FR-010,P013,2.859,1513.13
21030,FR-010,P010,4.446,4140.94
21030,FR-010,P007,1.983,5363.96
21030,FR-010,P014,4.172,5078.27
21031,FR-010,P008,3.113,8083.52
21031,FR-010,P010,0.943,4140.94
21032,FR-010,P002,3.256,3915.67
21032,FR-010,P007,3.472,5363.96
21032,FR-010,P021,2.944,3936.64
21033,FR-010,P007,0.264,5363.96
21034,FR-010,P018,2.134,6983.7
21034,FR-010,P006,2.753,3627.92
21034,FR-010,P009,3.867,6510.04
21035,FR-010,P016,1.647,2252.88
21035,FR-010,P003,3.564,3011.66
21036,FR-010,P008,3.864,8083.52
21036,FR-010,P010,3.206,4140.94
21036,FR-010,P006,4.33,3627.92
21036,FR-010,P005,3.655,3835.73
21037,FR-010,P020,0.901,5202.82
21038,FR-010,P003,3.56,3011.66
21038,FR-010,P001,3.586,6308.4
21038,FR-010,P007,3.391,5363.96
21039,FR-010,P014,2.683,5078.27
21039,FR-010,P007,2.393,5363.96
21039,FR-010,P006,2.87,3627.92
21039,FR-010,P010,3.792,4140.94
21040,FR-010,P006,4.965,3627.92
21040,FR-010,P008,3.128,8083.52
21041,FR-010,P010,3.759,4140.94
21041,FR-010,P002,3.544,3915.67
21041,FR-010,P005,2.885,3835.73
21042,FR-010,P009,2.476,6510.04
21042,FR-010,P020,2.901,5202.82
21042,FR-010,P004,0.63,3102.95
21043,FR-010,P007,3.126,5363.96
21044,FR-010,P002,0.759,3915.67
21045,FR-010,P019,3.275,1858.94
21045,FR-010,P014,1.263,5078.27
21045,FR-010,P003,1.944,3011.66
21045,FR-010,P013,1.489,1513.13
21046,FR-010,P020,4.172,5202.82
21047,FR-010,P012,2.776,7480.36
21047,FR-010,P007,2.989,5363.96
21047,FR-010,P003,3.687,3011.66
21048,FR-010,P003,0.962,3011.66
21049,FR-010,P016,2.939,2252.88
21050,FR-010,P016,3.919,2252.88
21051,FR-010,P019,2.497,1858.94
21052,FR-010,P014,1.307,5078.27
21053,FR-010,P005,2.189,3835.73
21053,FR-010,P014,1.66,5078.27
21054,FR-010,P002,2.593,3915.67
21055,FR-010,P005,3.945,3835.73
21055,FR-010,P015,1.359,2558.14
21055,FR-010,P002,4.056,3915.67
21056,FR-010,P015,2.927,2558.14
21057,FR-010,P012,4.298,7480.36
21057,FR-010,P007,2.899,5363.96
21057,FR-010,P006,1.534,3627.92
21057,FR-010,P021,0.957,3936.64
21058,FR-010,P017,4.229,7194.76
21059,FR-010,P021,1.924,3936.64
21059,FR-010,P001,3.391,6308.4
21059,FR-010,P017,2.457,7194.76
21059,FR-010,P004,3.833,3102.95
21060,FR-010,P010,2.855,4140.94
21061,FR-010,P020,1.917,5202.82
21061,FR-010,P014,1.135,5078.27
21062,FR-010,P015,1.417,2558.14
21062,FR-010,P003,3.428,3011.66
21062,FR-010,P007,0.792,5363.96
21063,FR-010,P005,0.513,3835.73
21063,FR-010,P012,4.107,7480.36
21064,FR-010,P020,4.123,5202.82
21065,FR-010,P001,2.495,6308.4
21065,FR-010,P013,1.283,1513.13
21066,FR-010,P020,4.054,5202.82
21067,FR-010,P012,1.295,7480.36
21067,FR-010,P007,3.637,5363.96
21067,FR-010,P005,1.905,3835.73
21068,FR-010,P019,3.358,1858.94
21068,FR-010,P015,2.758,2558.14
21069,FR-010,P018,3.418,6983.7
21070,FR-010,P005,3.558,3835.73
21070,FR-010,P003,4.691,3011.66
21071,FR-010,P020,4.046,5202.82
21071,FR-010,P019,3.586,1858.94
21071,FR-010,P008,0.913,8083.52
21071,FR-010,P015,2.686,2558.14
21072,FR-010,P009,4.895,6510.04
21072,FR-010,P004,4.579,3102.95
21072,FR-010,P002,3.598,3915.67
21073,FR-010,P001,3.6,6308.4
21073,FR-010,P010,4.856,4140.94
21073,FR-010,P008,4.941,8083.52
21074,FR-010,P001,2.505,6308.4
21074,FR-010,P018,3.763,6983.7
21075,FR-010,P001,1.381,6308.4
21075,FR-010,P014,3.229,5078.27
21076,FR-010,P019,0.658,1858.94
21076,FR-010,P005,3.481,3835.73
21076,FR-010,P020,1.617,5202.82
21076,FR-010,P013,0.372,1513.13
21077,FR-010,P006,0.379,3627.92
21077,FR-010,P008,4.802,8083.52
21077,FR-010,P012,1.56,7480.36
21077,FR-010,P015,0.836,2558.14
21078,FR-010,P007,4.121,5363.96
21078,FR-010,P008,3.066,8083.52
21078,FR-010,P012,2.513,7480.36
21079,FR-010,P009,1.385,6510.04
21080,FR-010,P009,2.42,6510.04
21080,FR-010,P021,4.728,3936.64
21081,FR-010,P021,2.602,3936.64
21082,FR-010,P017,0.367,7194.76
21082,FR-010,P020,1.802,5202.82
21082,FR-010,P013,2.565,1513.13
21083,FR-010,P006,2.879,3627.92
21083,FR-010,P019,3.665,1858.94
21083,FR-010,P020,3.854,5202.82
21083,FR-010,P001,4.552,6308.4
21084,FR-010,P009,4.033,6510.04
21084,FR-010,P018,3.85,6983.7
21084,FR-010,P002,3.388,3915.67
21085,FR-010,P009,2.631,6510.04
21085,FR-010,P013,1.245,1513.13
21085,FR-010,P018,3.777,6983.7
21086,FR-010,P006,1.444,3627.92
21086,FR-010,P020,2.821,5202.82
21086,FR-010,P003,2.335,3011.66
21086,FR-010,P013,4.735,1513.13
21087,FR-010,P017,2.069,7194.76
21087,FR-010,P008,3.864,8083.52
21088,FR-010,P006,1.054,3627.92
21088,FR-010,P001,0.776,6308.4
21088,FR-010,P007,3.259,5363.96
21089,FR-010,P013,1.71,1513.13
21089,FR-010,P012,0.556,7480.36
21090,FR-010,P012,0.664,7480.36
21090,FR-010,P013,2.344,1513.13
21090,FR-010,P019,0.975,1858.94
21091,FR-010,P011,4.336,1865.12
21092,FR-010,P003,3.259,3011.66
21092,FR-010,P021,3.315,3936.64
21092,FR-010,P008,4.624,8083.52
21092,FR-010,P016,1.344,2252.88
21093,FR-010,P015,4.561,2558.14
21094,FR-010,P014,1.333,5078.27
21094,FR-010,P005,0.98,3835.73
21095,FR-010,P009,2.588,6510.04
21096,FR-010,P017,0.913,7194.76
21096,FR-010,P014,4.384,5078.27
21096,FR-010,P007,4.221,5363.96
21096,FR-010,P010,2.466,4140.94
21097,FR-010,P008,2.621,8083.52
21097,FR-010,P021,3.502,3936.64
21098,FR-010,P010,3.866,4140.94
21098,FR-010,P015,4.8,2558.14
21099,FR-010,P012,2.45,7480.36
21099,FR-010,P007,0.491,5363.96
21099,FR-010,P018,2.566,6983.7
21100,FR-010,P011,2.425,1865.12
21101,FR-010,P002,0.755,3915.67
21101,FR-010,P004,3.594,3102.95
21102,FR-010,P016,3.884,2252.88
21102,FR-010,P010,1.187,4140.94
21102,FR-010,P009,3.913,6510.04
21102,FR-010,P005,3.659,3835.73
21103,FR-010,P021,1.007,3936.64
21104,FR-010,P010,1.943,4140.94
21104,FR-010,P006,1.22,3627.92
21104,FR-010,P003,1.92,3011.66
21104,FR-010,P019,4.367,1858.94
21105,FR-010,P002,2.434,3915.67
21106,FR-010,P015,1.63,2558.14
21107,FR-010,P010,1.434,4140.94
21107,FR-010,P004,3.063,3102.95
21108,FR-010,P021,1.285,3936.64
21108,FR-010,P006,4.518,3627.92
21108,FR-010,P003,2.54,3011.66
21108,FR-010,P018,3.162,6983.7
21109,FR-010,P007,3.445,5363.96
21109,FR-010,P009,1.856,6510.04
21110,FR-010,P011,2.698,1865.12
21110,FR-010,P014,2.902,5078.27
21111,FR-010,P003,3.193,3011.66
21112,FR-010,P018,1.625,6983.7
21112,FR-010,P021,1.033,3936.64
21113,FR-010,P014,3.454,5078.27
21113,FR-010,P010,3.614,4140.94
21114,FR-010,P006,3.883,3627.92
21114,FR-010,P017,0.845,7194.76
21114,FR-010,P010,4.21,4140.94
21114,FR-010,P002,4.535,3915.67
21115,FR-010,P019,2.478,1858.94
21115,FR-010,P020,2.385,5202.82
21115,FR-010,P011,4.478,1865.12
21115,FR-010,P016,1.187,2252.88
21116,FR-010,P004,2.729,3102.95
21116,FR-010,P019,1.881,1858.94
21116,FR-010,P002,1.1,3915.67
21117,FR-010,P014,4.765,5078.27
21117,FR-010,P003,0.848,3011.66
21117,FR-010,P017,0.448,7194.76
21117,FR-010,P012,0.335,7480.36
21118,FR-010,P004,4.392,3102.95
21119,FR-010,P004,2.776,3102.95
21120,FR-010,P019,4.338,1858.94
21121,FR-010,P013,2.374,1513.13
21121,FR-010,P010,3.261,4140.94
21122,FR-010,P011,1.108,1865.12
21122,FR-010,P006,2.264,3627.92
21123,FR-010,P016,4.175,2252.88
21123,FR-010,P003,0.466,3011.66
21124,FR-010,P011,3.575,1865.12
21124,FR-010,P019,1.224,1858.94
21125,FR-010,P014,2.31,5078.27
21126,FR-010,P019,4.332,1858.94
21127,FR-010,P009,0.375,6510.04
21128,FR-010,P008,3.757,8083.52
21128,FR-010,P020,2.34,5202.82
21129,FR-010,P001,4.54,6308.4
21129,FR-010,P020,1.477,5202.82
21129,FR-010,P012,2.341,7480.36
21129,FR-010,P018,1.105,6983.7
21130,FR-010,P006,0.713,3627.92
21130,FR-010,P011,1.428,1865.12
21131,FR-010,P008,4.053,8083.52
21131,FR-010,P007,1.074,5363.96
21131,FR-010,P011,1.749,1865.12
21131,FR-010,P010,4.639,4140.94
21132,FR-010,P016,3.861,2252.88
21132,FR-010,P008,1.301,8083.52
21132,FR-010,P018,1.298,6983.7
21132,FR-010,P021,2.254,3936.64
21133,FR-010,P011,2.75,1865.12
21133,FR-010,P021,4.288,3936.64
21133,FR-010,P016,4.819,2252.88
21133,FR-010,P009,3.85,6510.04
21134,FR-010,P006,3.299,3627.92
21135,FR-010,P015,3.856,2558.14
21135,FR-010,P009,2.961,6510.04
21135,FR-010,P013,4.952,1513.13
21135,FR-010,P004,2.316,3102.95
21136,FR-010,P018,0.582,6983.7
21137,FR-010,P017,3.232,7194.76
21137,FR-010,P013,4.713,1513.13
21137,FR-010,P012,4.31,7480.36
21138,FR-010,P003,3.628,3011.66
21138,FR-010,P020,2.635,5202.82
21138,FR-010,P018,3.746,6983.7
21139,FR-010,P003,0.483,3011.66
21139,FR-010,P019,4.56,1858.94
21139,FR-010,P010,1.021,4140.94
21140,FR-010,P006,2.935,3627.92
21140,FR-010,P003,2.198,3011.66
21140,FR-010,P009,2.379,6510.04
21140,FR-010,P020,1.023,5202.82
21141,FR-010,P005,4.996,3835.73
21141,FR-010,P018,0.399,6983.7
21141,FR-010,P011,2.081,1865.12
21141,FR-010,P002,4.202,3915.67
21142,FR-010,P015,0.833,2558.14
21142,FR-010,P001,3.771,6308.4
21143,FR-010,P016,1.795,2252.88
21143,FR-010,P006,3.612,3627.92
21143,FR-010,P012,1.721,7480.36
21144,FR-010,P017,3.382,7194.76
21144,FR-010,P018,0.264,6983.7
21144,FR-010,P008,3.841,8083.52
21144,FR-010,P020,4.639,5202.82
21145,FR-010,P013,1.697,1513.13
21146,FR-010,P009,3.716,6510.04
21146,FR-010,P011,1.09,1865.12
21147,FR-010,P019,1.472,1858.94
21147,FR-010,P001,2.879,6308.4
21148,FR-010,P009,2.191,6510.04
21148,FR-010,P021,2.589,3936.64
21149,FR-010,P011,2.923,1865.12
21150,FR-010,P017,3.082,7194.76
21150,FR-010,P020,2.526,5202.82
21150,FR-010,P021,3.537,3936.64
21150,FR-010,P002,3.809,3915.67
21151,FR-010,P005,2.409,3835.73
21152,FR-010,P011,0.995,1865.12
21153,FR-010,P008,3.051,8083.52
21153,FR-010,P014,1.496,5078.27
21153,FR-010,P005,1.31,3835.73
21153,FR-010,P007,2.66,5363.96
21154,FR-010,P017,4.776,7194.76
21154,FR-010,P013,1.676,1513.13
21155,FR-010,P004,1.944,3102.95
21156,FR-010,P020,2.0,5202.82
21156,FR-010,P005,0.753,3835.73
21157,FR-010,P011,0.489,1865.12
21157,FR-010,P018,3.977,6983.7
21157,FR-010,P021,3.342,3936.64
21157,FR-010,P004,2.457,3102.95
21158,FR-010,P014,1.315,5078.27
21158,FR-010,P015,2.444,2558.14
21159,FR-010,P011,3.037,1865.12
21159,FR-010,P017,2.893,7194.76
21159,FR-010,P016,1.499,2252.88
21160,FR-010,P013,2.748,1513.13
21160,FR-010,P016,3.145,2252.88
21160,FR-010,P019,3.091,1858.94
21160,FR-010,P017,2.469,7194.76
21161,FR-010,P009,0.537,6510.04
21161,FR-010,P008,2.609,8083.52
21161,FR-010,P001,1.802,6308.4
21162,FR-010,P003,4.457,3011.66
21162,FR-010,P004,1.211,3102.95
21163,FR-010,P015,1.141,2558.14
21164,FR-010,P010,3.82,4140.94
21164,FR-010,P005,0.303,3835.73
21165,FR-010,P008,2.251,8083.52
21165,FR-010,P011,3.682,1865.12
21166,FR-010,P015,0.622,2558.14
21167,FR-010,P010,3.515,4140.94
21167,FR-010,P014,1.03,5078.27
21167,FR-010,P008,3.373,8083.52
21168,FR-010,P016,2.946,2252.88
21169,FR-010,P014,2.506,5078.27
21169,FR-010,P005,1.639,3835.73
21170,FR-010,P008,3.261,8083.52
21170,FR-010,P017,3.761,7194.76
21170,FR-010,P003,0.483,3011.66
21171,FR-010,P012,4.668,7480.36
21171,FR-010,P009,4.965,6510.04
21171,FR-010,P018,1.544,6983.7
21172,FR-010,P007,4.783,5363.96
21172,FR-010,P011,2.444,1865.12
21172,FR-010,P002,1.917,3915.67
21172,FR-010,P012,4.357,7480.36
21173,FR-010,P017,0.535,7194.76
21173,FR-010,P021,3.958,3936.64
21174,FR-010,P015,1.961,2558.14
21174,FR-010,P009,1.423,6510.04
21174,FR-010,P013,4.666,1513.13
21175,FR-010,P017,3.846,7194.76
21175,FR-010,P005,4.793,3835.73
21176,FR-010,P011,3.034,1865.12
21176,FR-010,P020,4.021,5202.82
21176,FR-010,P012,3.47,7480.36
21176,FR-010,P018,1.544,6983.7
21177,FR-010,P006,4.317,3627.92
21178,FR-010,P018,1.642,6983.7
21178,FR-010,P020,4.756,5202.82
21179,FR-010,P018,1.667,6983.7
21179,FR-010,P005,1.392,3835.73
21179,FR-010,P014,2.127,5078.27
21179,FR-010,P001,1.623,6308.4
21180,FR-010,P015,1.041,2558.14
21181,FR-010,P014,0.556,5078.27
21181,FR-010,P021,4.419,3936.64
21181,FR-010,P001,1.599,6308.4
21181,FR-010,P010,2.462,4140.94
21182,FR-010,P016,0.834,2252.88
21182,FR-010,P015,0.804,2558.14
21183,FR-010,P020,2.642,5202.82
21183,FR-010,P006,3.554,3627.92
21184,FR-010,P017,2.19,7194.76
21184,FR-010,P016,0.598,2252.88
21184,FR-010,P010,0.887,4140.94
21184,FR-010,P019,2.919,1858.94
21185,FR-010,P011,4.835,1865.12
21186,FR-010,P008,1.929,8083.52
21186,FR-010,P002,2.942,3915.67
21187,FR-010,P014,3.286,5078.27
21187,FR-010,P019,3.493,1858.94
21188,FR-010,P012,2.895,7480.36
21189,FR-010,P007,3.338,5363.96
21190,FR-010,P008,4.878,8083.52
21191,FR-010,P013,0.835,1513.13
21192,FR-010,P015,4.004,2558.14
21192,FR-010,P019,4.683,1858.94
21192,FR-010,P010,4.679,4140.94
21192,FR-010,P005,0.359,3835.73
21193,FR-010,P012,4.707,7480.36
